0,1,2
4cab4de0a6e08cfa427ba494,9207740,1355699119
4cab4de0a6e08cfa427ba494,9207740,1355699055
4cac468d44a8224bfad23140,1005174,1315049587
4cac468d44a8224bfad23140,1005174,1314888376
4cac468d44a8224bfad23140,1005174,1315049605
4cac468d44a8224bfad23140,25219407,1362476532
4cac468d44a8224bfad23140,1005174,1314888390
4cac468d44a8224bfad23140,31669774,1359630627
4cac468d44a8224bfad23140,31669774,1361186349
4cac468d44a8224bfad23140,25130603,1364208597
4cac468d44a8224bfad23140,5800759,1352903505
4cac468d44a8224bfad23140,19469142,1438350508
4cac468d44a8224bfad23140,173868882,1462715502
4cac468d44a8224bfad23140,5800759,1365529629
4cac468d44a8224bfad23140,29343944,1340377660
4cac468d44a8224bfad23140,31669774,1358946839
4cac468d44a8224bfad23140,17404838,1454512256
4cac468d44a8224bfad23140,31669774,1349089667
4cac468d44a8224bfad23140,25130603,1365770275
4cac468d44a8224bfad23140,5400775,1332493399
4cac468d44a8224bfad23140,31669774,1360172923
4cac468d44a8224bfad23140,19469142,1431513740
4cac468d44a8224bfad23140,31669774,1349092278
4cac468d44a8224bfad23140,31823235,1366026528
4cac468d44a8224bfad23140,44264205,1381486204
4cacc592d971b1f7f97c33e1,8867813,1336060476
4caf57f9b4b0a35d0a3b40ce,22196725,1351461975
4caf57f9b4b0a35d0a3b40ce,68713891,1404721129
4cb04def1168a09328592923,31944800,1367098854
4cb04def1168a09328592923,8118866,1374592374
4cb04def1168a09328592923,56848,1376139508
4cb04def1168a09328592923,7012828,1350120498
4cb04def1168a09328592923,1310722,1312726584
4cb04def1168a09328592923,9155612,1331915969
4cb04def1168a09328592923,19913882,1395504521
4cb04def1168a09328592923,8118866,1396946329
4cb04def1168a09328592923,50789079,1443383794
4cb04def1168a09328592923,50789079,1443383816
4cb04def1168a09328592923,1281887,1416523606
4cb04def1168a09328592923,141124185,1453192300
4cb04def1168a09328592923,4802046,1401384836
4cb04def1168a09328592923,2861129,1347189894
4cb04def1168a09328592923,1310722,1338140557
4cb04def1168a09328592923,9780844,1349554661
4cb04def1168a09328592923,20008840,1359588069
4cb04def1168a09328592923,57834625,1406072096
4cb04def1168a09328592923,37608,1399761241
4cb04def1168a09328592923,4872239,1501935031
4cb04def1168a09328592923,310905,1399643073
4cb04def1168a09328592923,12761906,1371915996
4cb04def1168a09328592923,6034748,1394569727
4cb04def1168a09328592923,397042,1369646446
4cb04def1168a09328592923,13594574,1356179035
4cb04def1168a09328592923,5974821,1383136520
4cb04def1168a09328592923,6630257,1370682335
4cb04def1168a09328592923,786790,1374686477
4cb04def1168a09328592923,5544387,1404047988
4cb04def1168a09328592923,1620937,1400330146
4cb05b66b4b0a35d8d6348ce,19158836,1436694926
4cb05b66b4b0a35d8d6348ce,50626168,1364409585
4cb29b5cef1b3704969b4c00,8204148,1390106970
4cb367a1babebfb7a616a5ab,21426268,1350978242
4cb367a1babebfb7a616a5ab,70034603,1387563692
4cb367a1babebfb7a616a5ab,6390540,1473936658
4cb367a1babebfb7a616a5ab,3638814,1395811727
4cb367a1babebfb7a616a5ab,70034603,1388353191
4cb367a1babebfb7a616a5ab,45239412,1459616977
4cb44e7baef16dcbe6b7cd54,1000265,1344624198
4cb44fbfdb32f04de77ddc4d,47795257,1498845397
4cb44fbfdb32f04de77ddc4d,47795257,1499262962
4cb8c904d78f4688d837b273,21666189,1362231101
4cb8c904d78f4688d837b273,7151087,1482005290
4cb9c2744352a1cdee6d8ef5,1082747,1332022286
4cb9c2744352a1cdee6d8ef5,965353,1414099706
4cb9c2744352a1cdee6d8ef5,135455997,1459111028
4cb9c2744352a1cdee6d8ef5,68709077,1385232574
4cbb4b58c7228cfac6d21cce,2726585,1340123639
4cbdcae74c60a093e1c558ca,647825,1508854364
4cc1e2291e596dcb00e3be67,22012139,1331383478
4cc1e2291e596dcb00e3be67,577458,1339235086
4cc1e2291e596dcb00e3be67,4655714,1373202614
4cc1e2291e596dcb00e3be67,10851416,1350816438
4cc1e2291e596dcb00e3be67,45242286,1367430828
4cc1e2291e596dcb00e3be67,17295606,1330182095
4cc1e2291e596dcb00e3be67,6859333,1333278689
4cc1e2291e596dcb00e3be67,948957,1381569056
4cc1e2291e596dcb00e3be67,126184,1343912243
4cc1e2291e596dcb00e3be67,1876073,1364676744
4cc1e2291e596dcb00e3be67,48081496,1365798898
4cc1e2291e596dcb00e3be67,35184332,1377516755
4cc1e2291e596dcb00e3be67,1812141,1357149517
4cc1e2291e596dcb00e3be67,2999342,1439033302
4cc1e2291e596dcb00e3be67,1812716,1390313835
4cc1e2291e596dcb00e3be67,47095799,1383935177
4cc1e2291e596dcb00e3be67,56346871,1379161704
4cc1e2291e596dcb00e3be67,16176429,1501345479
4cc1e2291e596dcb00e3be67,481345,1360501621
4cc1e2291e596dcb00e3be67,577458,1363435759
4cc1e2291e596dcb00e3be67,37925049,1466935730
4cc1e2291e596dcb00e3be67,103133,1475014340
4cc1e2291e596dcb00e3be67,47202995,1425143770
4cc1e2291e596dcb00e3be67,16521038,1475022731
4cc1e2291e596dcb00e3be67,36655,1381662042
4cc1e2291e596dcb00e3be67,4354035,1407071843
4cc1e2291e596dcb00e3be67,103133,1475014455
4cc1e2291e596dcb00e3be67,36655,1381662894
4cc1e2291e596dcb00e3be67,4184795,1384284967
4cc1e2291e596dcb00e3be67,16521038,1475023506
4cc7fb753477b60c86ed786a,15013833,1319644847
4cc7fb753477b60c86ed786a,383776,1399485956
4cc7fb753477b60c86ed786a,51763138,1399485963
4cc7fb753477b60c86ed786a,383776,1398674196
4cc96c59d147a09319d6e6ae,4579167,1325945926
4cc96c59d147a09319d6e6ae,2558542,1329313399
4cc96c59d147a09319d6e6ae,8412660,1351180654
4cc96c59d147a09319d6e6ae,8412660,1330097082
4cc96c59d147a09319d6e6ae,8412660,1345476843
4cc96c59d147a09319d6e6ae,8412660,1344359130
4cc96c59d147a09319d6e6ae,8412660,1346856816
4cc96c59d147a09319d6e6ae,1119276,1315070082
4cc96c59d147a09319d6e6ae,8412660,1344780571
4cc96c59d147a09319d6e6ae,8412660,1344940954
4cc96c59d147a09319d6e6ae,1720331,1340366511
4cc96c59d147a09319d6e6ae,21763352,1331319817
4cc96c59d147a09319d6e6ae,8412660,1342022005
4cc96c59d147a09319d6e6ae,21502191,1335626169
4cc96c59d147a09319d6e6ae,1644529,1330876800
4cc96c59d147a09319d6e6ae,7409499,1345470364
4cc96c59d147a09319d6e6ae,8412660,1348832301
4ccac111c4d06dcb08ca6403,14937509,1342807074
4ccac111c4d06dcb08ca6403,2124713,1357209016
4ccac111c4d06dcb08ca6403,57981901,1376152122
4ccac111c4d06dcb08ca6403,45810172,1487505008
4ccac111c4d06dcb08ca6403,8118866,1461855756
4ccac111c4d06dcb08ca6403,13812723,1376818333
4ccac111c4d06dcb08ca6403,91301752,1444605805
4ccac111c4d06dcb08ca6403,4266157,1466072442
4ccac111c4d06dcb08ca6403,784055,1408357138
4ccac111c4d06dcb08ca6403,8543451,1445169320
4ccac111c4d06dcb08ca6403,28872383,1486823150
4ccac111c4d06dcb08ca6403,2179945,1464356818
4ccac111c4d06dcb08ca6403,374476,1329052637
4ccac111c4d06dcb08ca6403,16046928,1361826131
4ccac111c4d06dcb08ca6403,5301642,1334414191
4ccac111c4d06dcb08ca6403,4293388,1376746059
4ccac111c4d06dcb08ca6403,4293388,1376746059
4ccac111c4d06dcb08ca6403,24898130,1335623263
4ccac111c4d06dcb08ca6403,11069804,1377943892
4ccac111c4d06dcb08ca6403,47102857,1525699904
4ccc3e38aa25a35d8e59130f,86164986,1401571948
4ccce32b566aa09365b024fd,7201515,1383427265
4ccce32b566aa09365b024fd,41320186,1375198964
4ccce32b566aa09365b024fd,41320186,1374002206
4ccce32b566aa09365b024fd,41320186,1372804957
4ccce32b566aa09365b024fd,63412766,1377537969
4ccce32b566aa09365b024fd,41320186,1375469336
4ccee2b0c9b846883431cbc3,69924899,1384438976
4ccee2b0c9b846883431cbc3,30068798,1372237028
4ccee2b0c9b846883431cbc3,69924899,1383828365
4ccee2b0c9b846883431cbc3,11098414,1471423836
4ccee2b0c9b846883431cbc3,69924899,1383133263
4ccee2b0c9b846883431cbc3,69924899,1385994264
4ccee2b0c9b846883431cbc3,69924899,1386160026
4cceee09294aef3b08f886e2,52783219,1369343310
4cceee09294aef3b08f886e2,4739856,1337476077
4ccf2c53f6378cfa01f5acd6,39944869,1356800322
4cd1310e06b54688b126df94,10082086,1346435223
4cd1310e06b54688b126df94,10082086,1338143434
4cd1310e06b54688b126df94,10082086,1338486655
4cd1310e06b54688b126df94,10082086,1328103346
4cd1310e06b54688b126df94,10082086,1338926044
4cd1310e06b54688b126df94,10082086,1331812751
4cd1310e06b54688b126df94,28624741,1342465153
4cd1310e06b54688b126df94,10082086,1366913942
4cd1310e06b54688b126df94,81046784,1398848874
4cd1310e06b54688b126df94,44105029,1359291927
4cd1310e06b54688b126df94,28624741,1342630120
4cd1310e06b54688b126df94,10082086,1328112260
4cd1310e06b54688b126df94,10082086,1330516720
4cd1310e06b54688b126df94,10082086,1333446032
4cd1310e06b54688b126df94,28624741,1342552285
4cd1310e06b54688b126df94,10082086,1333473317
4cd1310e06b54688b126df94,10082086,1337688897
4cd1310e06b54688b126df94,10082086,1341603688
4cd1310e06b54688b126df94,10082086,1342905078
4cd1310e06b54688b126df94,28624741,1346432130
4cd1310e06b54688b126df94,10082086,1335285058
4cd1310e06b54688b126df94,10082086,1343137499
4cd1310e06b54688b126df94,28624741,1342712695
4cd1310e06b54688b126df94,10082086,1346680816
4cd1310e06b54688b126df94,1603788,1347298382
4cd1310e06b54688b126df94,5076111,1347193750
4cd1310e06b54688b126df94,10082086,1332975546
4cd1310e06b54688b126df94,10082086,1335817117
4cd1310e06b54688b126df94,10082086,1335706976
4cd1310e06b54688b126df94,10082086,1327613730
4cd1341648b83704bc2ff7de,16579529,1517929910
4cd1341648b83704bc2ff7de,27919117,1426803287
4cd138552fd9b60c2b9085eb,33409277,1375031610
4cd138552fd9b60c2b9085eb,193882,1332254479
4cd7d94ca42b236ab56dfc08,1087536,1349168767
4cdfd5e3f8a4a143fcf9e0bc,4291209,1359803883
4cdfd5e3f8a4a143fcf9e0bc,3316163,1416141515
4cdfd5e3f8a4a143fcf9e0bc,740544,1523912164
4ce25269f8cdb1f72951a112,60411685,1483652422
4ce25269f8cdb1f72951a112,52150720,1416745963
4ce25269f8cdb1f72951a112,299372,1394819478
4ce25269f8cdb1f72951a112,60411685,1483644940
4ce25269f8cdb1f72951a112,2762500,1345278692
4ce25269f8cdb1f72951a112,7749562,1450861495
4ce25269f8cdb1f72951a112,59651,1400918963
4ce25269f8cdb1f72951a112,6819014,1449174089
4ce3d818c36ba35ddef771f6,32547199,1408528761
4ce3d818c36ba35ddef771f6,1722260,1337153201
4ce52a2eca41236a42a77a4b,57539138,1374077289
4ce7dc24d99f721ee8b5ac73,8217197,1309615714
4ce7dc24d99f721ee8b5ac73,8217197,1353665470
4ce815dff3bda143d60db7e4,26303126,1344341816
4ce815dff3bda143d60db7e4,6482834,1478357286
4ce815dff3bda143d60db7e4,9295681,1396706133
4ce815dff3bda143d60db7e4,5269748,1415722822
4ce815dff3bda143d60db7e4,2273856,1426082700
4ce815dff3bda143d60db7e4,6351732,1370849990
4ce815dff3bda143d60db7e4,1310722,1340301270
4ce815dff3bda143d60db7e4,12649,1348327821
4ce815dff3bda143d60db7e4,7912220,1483119052
4ce97bed8ef78cfa762fa19b,7112808,1336405132
4ce97bed8ef78cfa762fa19b,173078400,1465986742
4ce97bed8ef78cfa762fa19b,173078400,1466358367
4ce97bed8ef78cfa762fa19b,16467254,1484506893
4ce97bed8ef78cfa762fa19b,173078400,1486736330
4ce97bed8ef78cfa762fa19b,173078400,1467894980
4ce97bed8ef78cfa762fa19b,10701586,1324572607
4ce97bed8ef78cfa762fa19b,10701586,1324572661
4ce97bed8ef78cfa762fa19b,191212,1321041849
4ce97bed8ef78cfa762fa19b,8640336,1428156689
4ceaca788ef78cfabedfa89b,87363101,1407929433
4ceaca788ef78cfabedfa89b,13982414,1321138806
4ceaca788ef78cfabedfa89b,13982414,1325104460
4cec1c920f196dcb70c55bae,109529558,1420041571
4cec1c920f196dcb70c55bae,505953,1450718056
4cec1c920f196dcb70c55bae,13030284,1381599624
4cec1c920f196dcb70c55bae,14872741,1439400166
4cec1c920f196dcb70c55bae,12469319,1408116648
4cec1c920f196dcb70c55bae,19281365,1399484104
4cec1c920f196dcb70c55bae,15278852,1388616444
4cec1c920f196dcb70c55bae,109529558,1420041562
4cec1c920f196dcb70c55bae,6117024,1462060648
4cec1c920f196dcb70c55bae,430850125,1514404730
4cec1c920f196dcb70c55bae,430850125,1514404738
4cec1c920f196dcb70c55bae,42963137,1489278238
4cec1c920f196dcb70c55bae,1811031,1461427557
4cec1c920f196dcb70c55bae,2425925,1488931152
4cec1c920f196dcb70c55bae,11271966,1322427713
4cec1c920f196dcb70c55bae,856831,1401464657
4cec1c920f196dcb70c55bae,45144989,1385165859
4cec1c920f196dcb70c55bae,31564490,1350860519
4cec1c920f196dcb70c55bae,18154174,1415401554
4cec1c920f196dcb70c55bae,89869401,1413827384
4cec1c920f196dcb70c55bae,13021374,1382218546
4cec1c920f196dcb70c55bae,5935631,1363471951
4cec1c920f196dcb70c55bae,51487840,1441314935
4cec1c920f196dcb70c55bae,12141394,1375999862
4cec1c920f196dcb70c55bae,111862180,1431181745
4cec1c920f196dcb70c55bae,77398229,1397859224
4cec1c920f196dcb70c55bae,127543161,1449775653
4cec49acf368b1f7596a74f7,8481398,1374955419
4ced9f78ed62721efaf656fd,38675241,1468149071
4cee85a3f368b1f78e2681f7,51493622,1391456768
4cf11cc1899c6ea88b89eec1,22904344,1353852775
4cf11cc1899c6ea88b89eec1,23288368,1389203031
4cf11cc1899c6ea88b89eec1,24526319,1391252546
4cf14cba7bf3b60c98d65e7f,22725312,1361626322
4cf697c81801a14356aaead4,432643,1461087292
4cf697c81801a14356aaead4,1049925,1394137444
4cf697c81801a14356aaead4,4863033,1485556107
4cf697c81801a14356aaead4,432643,1496908598
4cf697c81801a14356aaead4,432643,1443722811
4cf697c81801a14356aaead4,1049925,1525372060
4cf697c81801a14356aaead4,432643,1430982024
4cf697c81801a14356aaead4,1049925,1394741644
4cf697c81801a14356aaead4,16868695,1475075806
4cf697c81801a14356aaead4,1049925,1504816109
4cf697c81801a14356aaead4,432643,1485555247
4cf697c81801a14356aaead4,432643,1517685054
4cf697c81801a14356aaead4,432643,1474149379
4cf697c81801a14356aaead4,432643,1445497175
4cf697c81801a14356aaead4,432643,1455045282
4cf697c81801a14356aaead4,8867813,1358592108
4cf697c81801a14356aaead4,432643,1521290671
4cf697c81801a14356aaead4,432643,1516299914
4cf697c81801a14356aaead4,432643,1453228311
4cf697c81801a14356aaead4,432643,1466847830
4cf697c81801a14356aaead4,432643,1422731174
4cf697c81801a14356aaead4,432643,1457181601
4cf697c81801a14356aaead4,1049925,1526584490
4cf697c81801a14356aaead4,1049925,1525979018
4cf8f550e8e25481b447da62,4530164,1355411048
4cf8f550e8e25481b447da62,4530164,1358237815
4cf8f550e8e25481b447da62,4530164,1359819549
4cf8f550e8e25481b447da62,4530164,1361639046
4cf8f550e8e25481b447da62,7829434,1354627814
4cf8f550e8e25481b447da62,4530164,1399140226
4cf8f550e8e25481b447da62,4530164,1357744086
4cf8f550e8e25481b447da62,4530164,1366123626
4cfa2ceefeec6dcb6a1b3e36,6049646,1338963650
4cfa4e26c671721e1b87bc18,8048194,1335019452
4cfa4e26c671721e1b87bc18,2602956,1334499173
4cfa4e26c671721e1b87bc18,2602956,1334499217
4cfa4e26c671721e1b87bc18,1075060,1387277636
4cfa4e26c671721e1b87bc18,551218,1372871904
4cfba50bd8468cfa0dbef56b,72376406,1495286180
4cfba50bd8468cfa0dbef56b,49966423,1382265512
4cfba50bd8468cfa0dbef56b,47107720,1465580617
4cff95c1f7b38cfae127cac3,79638241,1393486141
4d00b3f56923721ecafcc53b,44702299,1378287840
4d00b3f56923721ecafcc53b,53005238,1469258835
4d00b3f56923721ecafcc53b,53005238,1466237677
4d00b3f56923721ecafcc53b,3195211,1338625718
4d00b3f56923721ecafcc53b,22139082,1356086379
4d00b3f56923721ecafcc53b,53005238,1471675104
4d00b3f56923721ecafcc53b,53005238,1469864549
4d00b3f56923721ecafcc53b,53005238,1478939655
4d00b3f56923721ecafcc53b,53005238,1478335670
4d00b3f56923721ecafcc53b,53005238,1472888420
4d00dd597c5637043db5b2f0,9104121,1333452506
4d00dd597c5637043db5b2f0,9104121,1333452504
4d00dd597c5637043db5b2f0,79520242,1411306739
4d00dd597c5637043db5b2f0,79520242,1411307701
4d00dd597c5637043db5b2f0,27237524,1398873620
4d00dd597c5637043db5b2f0,48441766,1391982417
4d00dd597c5637043db5b2f0,6665229,1489948840
4d00f4ca3ea69eb095a23649,1488044,1460794213
4d00f4ca3ea69eb095a23649,68023249,1388840442
4d00f4ca3ea69eb095a23649,87388367,1489530907
4d00f4ca3ea69eb095a23649,87388367,1489530907
4d015ef6ac222d433b8e0b0a,4720593,1355592246
4d015ef6ac222d433b8e0b0a,8555644,1385122124
4d03762128926ea835ad65c2,9002739,1375300516
4d03762128926ea835ad65c2,135580664,1509641067
4d03762128926ea835ad65c2,4383642,1342891046
4d03762128926ea835ad65c2,30582429,1343671981
4d03762128926ea835ad65c2,16562342,1323981755
4d03762128926ea835ad65c2,32697548,1362410886
4d03762128926ea835ad65c2,16562342,1323981737
4d03762128926ea835ad65c2,20306682,1330111711
4d03762128926ea835ad65c2,9002739,1443390107
4d03762128926ea835ad65c2,4383642,1342885377
4d03762128926ea835ad65c2,135580664,1509642819
4d03762128926ea835ad65c2,92903543,1505580088
4d03762128926ea835ad65c2,73677891,1515096231
4d03762128926ea835ad65c2,88081996,1511464536
4d03762128926ea835ad65c2,81242,1422121377
4d03762128926ea835ad65c2,18461474,1408201963
4d03762128926ea835ad65c2,2089832,1389985298
4d0377be9d33a1432d55b478,25029411,1356771065
4d03de50c2e5370463b7b467,24715100,1350481001
4d067cc9e350b60ce9b48d42,193882,1347570339
4d067cc9e350b60ce9b48d42,7567252,1333305576
4d07387130a58cfa1849afe7,17911233,1526831521
4d08bdc6611ff04d1b7f1cfb,33147551,1369829209
4d08bdc6611ff04d1b7f1cfb,777979,1355611191
4d08bdc6611ff04d1b7f1cfb,33147551,1370259627
4d0b5ebe5f86f04d3669cba0,21954920,1526665044
4d0cc138e0b98cfafe13d793,39091982,1367510301
4d0cc138e0b98cfafe13d793,75871879,1391966003
4d0cc138e0b98cfafe13d793,23116034,1493794452
4d0cc138e0b98cfafe13d793,45319809,1399123734
4d0cc138e0b98cfafe13d793,29038871,1376723215
4d0cc138e0b98cfafe13d793,22773128,1424170755
4d0cc138e0b98cfafe13d793,19624086,1363996462
4d0cc138e0b98cfafe13d793,428688,1431165144
4d0cc138e0b98cfafe13d793,23116034,1493882365
4d0cc138e0b98cfafe13d793,23116034,1477988033
4d0cc138e0b98cfafe13d793,23116034,1485849095
4d0cc138e0b98cfafe13d793,23116034,1475684924
4d0cc138e0b98cfafe13d793,23116034,1493986212
4d0cc138e0b98cfafe13d793,23116034,1503470944
4d0cc138e0b98cfafe13d793,23116034,1503643481
4d0cc138e0b98cfafe13d793,23116034,1488881269
4d0cc138e0b98cfafe13d793,23042277,1367163068
4d0cc138e0b98cfafe13d793,45919802,1359805175
4d0cc138e0b98cfafe13d793,61364718,1374506982
4d0cc138e0b98cfafe13d793,54100909,1366809424
4d0cc138e0b98cfafe13d793,428688,1431269879
4d0cc138e0b98cfafe13d793,428688,1430042623
4d0cc138e0b98cfafe13d793,12510349,1368882071
4d0cc138e0b98cfafe13d793,428688,1423996076
4d0cf4baf393224b798f19ee,61827343,1460930526
4d0cf4baf393224b798f19ee,7781262,1341664214
4d0cf4baf393224b798f19ee,29697417,1341326693
4d0cf4baf393224b798f19ee,47102857,1525699597
4d0f98f0d21db60c25112518,16568550,1321628975
4d0f98f0d21db60c25112518,20343550,1367620785
4d0f98f0d21db60c25112518,16568550,1321888832
4d0f98f0d21db60c25112518,33147551,1345199654
4d0f98f0d21db60c25112518,26091995,1344766164
4d0f98f0d21db60c25112518,4924835,1356883841
4d0f98f0d21db60c25112518,44559898,1367013004
4d0f98f0d21db60c25112518,25049122,1336223760
4d0f98f0d21db60c25112518,47485018,1363461794
4d0f98f0d21db60c25112518,10794813,1315409162
4d0f98f0d21db60c25112518,14745640,1321543417
4d0f98f0d21db60c25112518,1066226,1333390956
4d0f98f0d21db60c25112518,27701295,1358364033
4d0f98f0d21db60c25112518,10764496,1319814962
4d0f98f0d21db60c25112518,8663950,1353951974
4d0f98f0d21db60c25112518,17372404,1504529743
4d0f98f0d21db60c25112518,959043,1441798166
4d0f98f0d21db60c25112518,12247330,1384544549
4d0f98f0d21db60c25112518,2124042,1407925013
4d0f98f0d21db60c25112518,86649891,1506873939
4d0f98f0d21db60c25112518,17372404,1506954150
4d0f98f0d21db60c25112518,33924408,1385810770
4d0f98f0d21db60c25112518,2124042,1406010974
4d0f98f0d21db60c25112518,322086,1498329413
4d0f98f0d21db60c25112518,4293388,1471706376
4d0f98f0d21db60c25112518,29869892,1384612620
4d0f98f0d21db60c25112518,123503770,1470939459
4d0f98f0d21db60c25112518,1313794,1410093087
4d0f98f0d21db60c25112518,17372404,1463431191
4d0f98f0d21db60c25112518,132448720,1448378093
4d10afa19302a35de78b7c6e,22736975,1334323748
4d10afa19302a35de78b7c6e,21386645,1331033491
4d120d5380f6721e4ccc14eb,13065595,1337796857
4d21b0e0e56f6ea8a11e7f1d,14325018,1319376112
4d21b0e0e56f6ea8a11e7f1d,15287250,1349013520
4d21b0e0e56f6ea8a11e7f1d,55926645,1368958784
4d21b0e0e56f6ea8a11e7f1d,55926645,1368992355
4d21b0e0e56f6ea8a11e7f1d,33409277,1375023301
4d21b0e0e56f6ea8a11e7f1d,7047080,1350209220
4d21b0e0e56f6ea8a11e7f1d,12380554,1345985660
4d21b0e0e56f6ea8a11e7f1d,35416945,1347113094
4d21b0e0e56f6ea8a11e7f1d,5191858,1389887001
4d21b0e0e56f6ea8a11e7f1d,22888018,1494253892
4d21b0e0e56f6ea8a11e7f1d,54083643,1404405881
4d21b0e0e56f6ea8a11e7f1d,10146445,1402262233
4d21b0e0e56f6ea8a11e7f1d,28952814,1344535294
4d21b0e0e56f6ea8a11e7f1d,141998,1514029204
4d21b0e0e56f6ea8a11e7f1d,5498950,1388674481
4d21b0e0e56f6ea8a11e7f1d,28843105,1344862808
4d21b0e0e56f6ea8a11e7f1d,72020473,1462109206
4d21b0e0e56f6ea8a11e7f1d,13057419,1464447898
4d21b0e0e56f6ea8a11e7f1d,67884908,1491740139
4d21b0e0e56f6ea8a11e7f1d,61333450,1382787592
4d21b0e0e56f6ea8a11e7f1d,12724473,1317462085
4d21b0e0e56f6ea8a11e7f1d,12380554,1345985570
4d21b0e0e56f6ea8a11e7f1d,8412660,1346926424
4d21b0e0e56f6ea8a11e7f1d,22431736,1347090319
4d21b0e0e56f6ea8a11e7f1d,29550227,1345995546
4d21b0e0e56f6ea8a11e7f1d,24898130,1338222846
4d21b0e0e56f6ea8a11e7f1d,1302556,1339851384
4d21b0e0e56f6ea8a11e7f1d,5977899,1325245986
4d21b0e0e56f6ea8a11e7f1d,8412660,1344679724
4d21b0e0e56f6ea8a11e7f1d,14325018,1319376090
4d21c4ac16cfb60c24f96361,2521542,1464022286
4d21c4ac16cfb60c24f96361,11784961,1340207685
4d21c4ac16cfb60c24f96361,8543451,1457967612
4d21c4ac16cfb60c24f96361,25951183,1393418828
4d27640a888af04d65e4bbaf,1510623,1480870121
4d27640a888af04d65e4bbaf,840218,1341410726
4d27640a888af04d65e4bbaf,8118866,1434815910
4d2da484ad25224b74480190,4802046,1392827592
4d2da484ad25224b74480190,4802046,1393755748
4d2da484ad25224b74480190,4802046,1394201379
4d2da484ad25224b74480190,4802046,1394702694
4d2da484ad25224b74480190,4802046,1393258391
4d2da484ad25224b74480190,4802046,1391706035
4d2da484ad25224b74480190,4802046,1391604180
4d2da484ad25224b74480190,4802046,1391281219
4d2da484ad25224b74480190,4802046,1395503932
4d2da484ad25224b74480190,4802046,1391513559
4d2da484ad25224b74480190,4802046,1391873768
4d2da484ad25224b74480190,4802046,1396028737
4d2da484ad25224b74480190,4802046,1395592359
4d2da484ad25224b74480190,4802046,1390935307
4d2da484ad25224b74480190,4802046,1391192041
4d2da484ad25224b74480190,4802046,1394141561
4d2da484ad25224b74480190,4802046,1391945960
4d2da484ad25224b74480190,4802046,1391773597
4d2da484ad25224b74480190,4802046,1396287304
4d2da484ad25224b74480190,4802046,1396097257
4d2da484ad25224b74480190,4802046,1392731071
4d2da484ad25224b74480190,4802046,1391084896
4d2da484ad25224b74480190,4802046,1390838871
4d2df71849bb721e6fd27a95,2085774,1525257302
4d2f3ace4377224bc0801538,22175639,1362866292
4d3040a14db137048a43f95d,39500326,1437229297
4d3040a14db137048a43f95d,39500326,1437229281
4d3040a14db137048a43f95d,31499615,1357737498
4d3040a14db137048a43f95d,31499615,1357735489
4d3040a14db137048a43f95d,31499615,1357737227
4d3040a14db137048a43f95d,31499615,1357594348
4d3040a14db137048a43f95d,61291,1373467546
4d3040a14db137048a43f95d,3294416,1380369476
4d3040a14db137048a43f95d,31499615,1357592299
4d3040a14db137048a43f95d,31499615,1357736392
4d3040a14db137048a43f95d,39500326,1437229116
4d305261236aa143112e53eb,1310123,1427403117
4d305261236aa143112e53eb,1449986,1434303911
4d30c8a08ece8cfa4c02bfa4,5722432,1365876702
4d30c8a08ece8cfa4c02bfa4,3760452,1336849529
4d30c8a08ece8cfa4c02bfa4,2337354,1327778222
4d30c8a08ece8cfa4c02bfa4,11908985,1398518155
4d32d8fc8250f04dce99f7e0,12091313,1367318453
4d33a23d72a8b1f721b2a9d0,6051800,1359746647
4d347560eefa8cfa21ee4ab3,76124868,1439888980
4d35889feefa8cfad85555b3,23101389,1374656470
4d35889feefa8cfad85555b3,10466320,1316099717
4d35889feefa8cfad85555b3,17040085,1361286111
4d3afd6bfa736ea8ea891b8a,27144374,1382607428
4d3beba1d625224bba968cfa,11642136,1409465402
4d3beba1d625224bba968cfa,65879,1378032322
4d3beba1d625224bba968cfa,173078400,1462027933
4d3d36db14aa8cfa8f1ab15e,10204808,1314545868
4d3d36db14aa8cfa8f1ab15e,41103452,1362233917
4d3d36db14aa8cfa8f1ab15e,49706644,1362872520
4d3d36db14aa8cfa8f1ab15e,27163375,1342970813
4d3d36db14aa8cfa8f1ab15e,8171388,1361189331
4d3d36db14aa8cfa8f1ab15e,10204808,1314545850
4d3d36db14aa8cfa8f1ab15e,11894504,1352654111
4d3d36db14aa8cfa8f1ab15e,16658121,1338444446
4d3d36db14aa8cfa8f1ab15e,4733282,1367056309
4d3d36db14aa8cfa8f1ab15e,11073540,1358953304
4d3d36db14aa8cfa8f1ab15e,24468191,1337716732
4d3d36db14aa8cfa8f1ab15e,9301853,1375099814
4d3d36db14aa8cfa8f1ab15e,52982322,1378119948
4d3d36db14aa8cfa8f1ab15e,5100772,1389702815
4d3d36db14aa8cfa8f1ab15e,25330866,1380483994
4d3d36db14aa8cfa8f1ab15e,198148,1412164217
4d3d36db14aa8cfa8f1ab15e,72253371,1394810826
4d3d36db14aa8cfa8f1ab15e,7069448,1382891713
4d3d36db14aa8cfa8f1ab15e,25330866,1381837506
4d3d36db14aa8cfa8f1ab15e,108457,1462540569
4d3d36db14aa8cfa8f1ab15e,29441041,1338970899
4d3d36db14aa8cfa8f1ab15e,26078007,1374084200
4d3d36db14aa8cfa8f1ab15e,9353610,1331462381
